betriebe_id,jahr,menge,gefaehrlich,ins_ausland,disposition,bestimmungsmethode,bestimmungsverfahren,entsorger,entsorgungsort,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
163434,2008,12.7,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,Bayern-Chemie GmbH,06-09-183-2005-0001,12.3584042651397,48.1839478254019,"Liebigstraße 17
84544 Aschau a.Inn",Bayern,Donau,LFK GmbH,LFK GmbH,Bayern-Chemie GmbH,3030,Luft- und Raumfahrzeugbau,Herstellung von Explosivstoffen und Feuerwerksmaterial,Keine IVU-Tätigkeit,Chemische Industrie
174689,2012,532.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,EMPG - NEAG Norddeutsche Erdgasaufbereitungs-GmbH,03-31-31000006275,8.88682705341906,52.6233889300096,"Ortsteil Voigtei -
31595 Steyerberg",Niedersachsen,Weser,ExxonMobil Production Deutschland GmbH,"BEB Erdgas- und Erdöl GmbH, Mobil Erdgas- Erdöl GmbH",ExxonMobil Production Deutschland GmbH,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von anorganischen Grundchemikalien,Herstellung von Nichtmetallen und Metalloxiden,Chemische Industrie
165001,2008,8180.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Bayer Schering Pharma AG,06-05-100-0054662,7.11678529310692,51.2492699434692,"Friedrich-Ebert-Str. 217-333
42117 Wuppertal",Nordrhein-Westfalen,Rhein,Bayer HealthCare AG,,,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
163446,2008,6.7,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Siemens AG Healthcare Sector,06-09-474-0109-0002,11.0569249045836,49.7025893805822,"Siemensstr. 1
91301 Forchheim",Bayern,Rhein,Siemens AG,Siemens AG Healthcare Sector,Siemens AG Healthcare Sector,2660,Herstellung von Bestrahlungs- und Elektrotherapiegeräten und elektromedizinischen Geräten,Herstellung von Nichtmetallen und Metalloxiden,Herstellung von Nichtmetallen und Metalloxiden,Chemische Industrie
147846,2013,422.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Bayer MaterialScience AG,01-10-51011008963,9.18659604122204,53.9019608563248,"Fährstr. 51
25541 Brunsbüttel",Schleswig-Holstein,Elbe/Labe,Bayer MaterialScience AG,Bayer AG,Bayer MaterialScience AG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung stickstoffhaltiger KW,,Chemische Industrie
103706,2012,78.1,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,Sodawerk Staßfurt GmbH & Co. KG,16584,11.5645601071325,51.8897029271828,An der Löderburger Bahn 4a -39418 Staßfurt,Sachsen-Anhalt,Elbe/Labe,Sodawerk Staßfurt GmbH & Co. KG,,Sodawerk Staßfurt GmbH & Co. KG,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von anorganischen Grundchemikalien,Herstellung von Salzen,Chemische Industrie
163449,2008,45.2,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Kennametal Produktions GmbH & Co. KG,06-09-472-0030-0001,11.4685924642885,49.9139669706027,"Eckersdorfer Str. 10
95490 Mistelgau",Bayern,Rhein,Kennametal Produktions Services GmbH,Kennametal Produktions GmbH & Co. KG,Kennametal Produktions GmbH & Co. KG,2550,"Herstellung von Schmiede-, Press-, Zieh- und Stanzteilen, gewalzten Ringen und pulvermetallurgischen Erzeugnissen",Herstellung von Nichtmetallen und Metalloxiden,Herstellung von Nichtmetallen und Metalloxiden,Chemische Industrie
147847,2013,478.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Chemische Fabrik Brunsbüttel GmbH u. Co. KG,01-10-51011422498,9.18987604469517,53.9036634493265,"Fährstr. 51
25541 Brunsbüttel",Schleswig-Holstein,Elbe/Labe,Chemische Fabrik Brunsbüttel GmbH u. Co. KG,Chemische Fabrik Brunsbüttel GmbH u. Co. KG,Chemische Fabrik Brunsbüttel GmbH u. Co. KG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Farbstoffen und Pigmenten,,Chemische Industrie
147848,2013,32.1,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Vesta Biofuels Brunsbüttel GmbH & Co. KG Mercuria Biofuels Brunsbüttel GmbH & Co. KG,01-10-51011515467,9.17767985371657,53.9061808001307,"Fährstr. 51
25541 Brunsbüttel",Schleswig-Holstein,Elbe/Labe,Vesta Biofuels Brunsbüttel GmbH & Co. KG,Vesta Biofuels Brunsbüttel GmbH & Co. KG,Vesta Biofuels Brunsbüttel GmbH & Co. KG,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung sauerstoffhaltiger KW,,Chemische Industrie
103641,2012,16.4,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Dow Wolff Cellulosics Bitterfeld GmbH,17832,12.2912133487112,51.6590553824216,Salegaster Straße 1 -06083 Bitterfeld-Wolfen,Sachsen-Anhalt,Elbe/Labe,Dow Wolff Cellulosics GmbH  Werk Bitterfeld,,Dow Wolff Cellulosics GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
147849,2013,381.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Schülke & Mayr GmbH,01-30-60063318385,10.0473945323727,53.6852156285527,"Robert-Koch-Str. 2
22851 Norderstedt",Schleswig-Holstein,Elbe/Labe,Schülke & Mayr GmbH,Schülke & Mayr GmbH,Schülke & Mayr GmbH,1711,Herstellung von Holz- und Zellstoff,Herstellung sauerstoffhaltiger KW,,Chemische Industrie
173331,2011,342.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Momentive Performance Materials Inc.,06-05-300-9019307,6.97867054090224,51.0189450107794,"CHEMPARK Leverkusen Gebäude V 7
51368 Leverkusen",Nordrhein-Westfalen,Rhein,Momentive Performance Materials Inc.,Momentive Performance Materials Inc.,Momentive Performance Materials GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung von Basiskunststoffen,Chemische Industrie
147852,2013,563.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Sasol Germany GmbH,01-10-51011005501,9.15796289790561,53.9128774995354,"Fritz-Staiger-Str. 15
25541 Brunsbüttel",Schleswig-Holstein,Elbe/Labe,Sasol Germany GmbH,Sasol Germany GmbH,Sasol Germany GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,,Chemische Industrie
103639,2012,497.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"Dow Olefinverbund GmbH, Werk Leuna",12044,11.9877637666641,51.2949633714911,Gebäude 3803 -06237 Leuna,Sachsen-Anhalt,Elbe/Labe,Dow Olefinverbund GmbH,Dow Olefinverbund GmbH,Dow Olefinverbund GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
103648,2012,74.3,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Akzo Nobel Industrial Chemicals GmbH,10619,12.3016797976634,51.6356782998846,"Elektrolysestr. 1
06749 Bitterfeld-Wolfen",Sachsen-Anhalt,Elbe/Labe,Akzo Nobel Industrial Chemicals GmbH,Akzo Nobel Industrial Chemicals GmbH,Akzo Nobel Industrial Chemicals GmbH,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Gasen,Herstellung von Gasen,Chemische Industrie
165007,2008,13800.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Dynamit Nobel GmbH Explosivstoff- und Systemtechnik,06-05-300-1055035,7.02534716091878,51.0194376200776,"Kalkstr. 218
51377 Leverkusen",Nordrhein-Westfalen,Rhein,Dynamit Nobel GmbH Explosivstoff- und Systemtechnik,,,2120,Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
50588,2008,588.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,WeylChem Höchst GmbH,06-70007380412,8.54019071388555,50.0953421537666,"Stroofstraße 27
65933 Frankfurt am Main, St.",Hessen,Rhein,WeylChem RM Holding GmbH,WeylChem Höchst GmbH,WeylChem Höchst GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung schwefelhaltiger KW,Herstellung schwefelhaltiger KW,Chemische Industrie
173332,2011,2.35,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,WGHG Würgendorf Genehmigungshaltergesellschaft mbH,06-05-900-9013104,8.13568159920928,50.7659744217366,"Dr.-Hermann-Fleck-Allee 8
57299 Burbach",Nordrhein-Westfalen,Rhein,WGHG Würgendorf Genehmigungshaltergesellschaft mbH,WGHG WürgendorfGenehmigungshaltergesellschaft mbH,WGHG WürgendorfGenehmigungshaltergesellschaft mbH,2051,Herstellung von pyrotechnischen Erzeugnissen,Herstellung von Explosivstoffen und Feuerwerksmaterial,Herstellung von Explosivstoffen,Chemische Industrie
175401,2012,0.079,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Hansa Group AG,06-05-300-9015435,6.49000964759803,50.7729298795232,"Kreuzauer Strasse 46
52355 Düren",Nordrhein-Westfalen,Maas,Hansa Group AG,Hansa Group AG,Hansa Group AG,2041,"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln",Herstellung von Tensiden,Herstellung von Tensiden,Chemische Industrie
165011,2008,2870.0,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,Kao Chemicals GmbH,06-05-100-0923933,6.26913958866685,51.826544369478,"Kupferstr. 1
46446 Emmerich",Nordrhein-Westfalen,Rhein,Kao Chemicals GmbH,,,2041,"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln",Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
50591,2008,13.5,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,CSL  Behring GmbH,06-00277040534,8.7459439179096,50.8225357938197,"Emil-von-Behring-Str. 7635041 Marburg, Universitätsstadt",Hessen,Rhein,CSL  Behring GmbH,,Dr. Roland Martin,2120,Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
50593,2008,729.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"Nutrinova GmbH,  Industriepark Höchst",06-00455010412,8.52579995980738,50.0906812034069,"Brüningstrasse 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Nutrition Specialities & Food Ingredients GmbH,Celanese Corporation,Nutrition Specialities & Food Ingredients GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
162191,2007,35.9,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Akzo Nobel Base Chemicals GmbH Werk Ibbenbüren,06-05-500-0117933,7.63045457191048,52.3128384164488,"Hauptstr. 47
49479 Ibbenbüren",Nordrhein-Westfalen,Ems,Akzo Nobel Chemicals Holding GmbH,,,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Gasen,Herstellung von Gasen,Chemische Industrie
163462,2008,105.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,CABB GmbH,06-09-772-4226-0001,10.8824296246583,48.4446168967155,"Ludwig-Hermann-Straße 100
86368 Gersthofen",Bayern,Donau,CABB GmbH,CABB GmbH,CABB GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
174697,2012,2.54,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,ADM Hamburg AG Werk Leer,03-04-04247311170,7.46250283325315,53.2222076464354,"Sägemühlenstr. 45
26789 Leer",Niedersachsen,Ems,ADM Hamburg AG,,ADM Hamburg Aktiengesellschaft Werk Leer,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
185574,2014,60.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Glencore Magdeburg GmbH,11386,11.6827459661779,52.1940405743206,"Am Hansehafen 8
39126 Magdeburg",Sachsen-Anhalt,Elbe/Labe,Glencore Magdeburg GmbH,,Glencore Magdeburg GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung sauerstoffhaltiger KW,,Chemische Industrie
175408,2012,53.7,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Polytex GmbH,06-05-100-0419459,6.3355060034973,51.3410078947192,"Vinkrather Str. 43
47929 Grefrath",Nordrhein-Westfalen,Maas,Polytex GmbH,Polytex GmbH,Polytex GmbH,1393,Herstellung von Teppichen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
103655,2012,123.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,ICL-IP Bitterfeld GmbH,16877,12.3060478153501,51.6193987711436,Rudolf-Glauber-Straße 706749 Bitterfeld-Wolfen,Sachsen-Anhalt,Elbe/Labe,ICL-IP Bitterfeld GmbH,ICL-IP Bitterfeld GmbH,ICL-IP Bitterfeld GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung phosphorhaltiger KW,Herstellung phosphorhaltiger KW,Chemische Industrie
103657,2012,500.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,FP-Pigments GmbH,18238,12.0015281541714,51.3330928908599,"Am Haupttor -
06237 Leuna",Sachsen-Anhalt,Elbe/Labe,FP-Pigments GmbH,FP-Pigments GmbH,FP-Pigments GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
175410,2012,1880.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Martinswerk GmbH,06-05-300-0181417,6.6666520565427,50.9459336278585,"Kölner Str. 110
50127 Bergheim",Nordrhein-Westfalen,Rhein,Martinswerk GmbH,Martinswerk GmbH,Martinswerk GmbH,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von anorganischen Grundchemikalien,Herstellung anorg. Grundchemikalien,Chemische Industrie
103659,2012,1200.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,ORGANICA Feinchemie GmbH Wolfen,15487,12.2560160722023,51.6575375296243,Kunstseidestraße 506766 Wolfen,Sachsen-Anhalt,Elbe/Labe,ORGANICA Feinchemie GmbH Wolfen,Organica Feinchemie GmbH Wolfen,Organica Feinchemie GmbH Wolfen,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
163474,2008,25.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Dokumental GmbH & Co. KG Schreibfarben,06-09-180-0011-0001,11.258809221059,47.4374268165655,"Innsbrucker Str. 35
82481 Mittenwald",Bayern,Donau,Dokumental GmbH & Co. KG Schreibfarben,Dokumental GmbH & Co KG Schreibfarben,Dokumental GmbH & Co KG Schreibfarben,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
184157,2014,31700.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Evonik Degussa GmbH,06-05-500-0875785,7.10303987874825,51.6783861500897,"Paul-Baumann-Str. 1
45772 Marl",Nordrhein-Westfalen,Rhein,Evonik Degussa GmbH,Evonik Degussa GmbH,Evonik Degussa GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,,Chemische Industrie
50598,2008,1300.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Bayer CropScience AG,06-00442010412,8.54509059439711,50.088546763554,"Industriepark Höchst Geb. C 595
65926 Frankfurt am Main, St.",Hessen,Rhein,Bayer CropScience AG,Bayer CropScience AG,Bayer CropScience AG,2020,"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln",Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
103663,2012,52.8,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,LEUNA-TENSIDE GmbH,14608,12.0140896157906,51.3076368672067,"Am Haupttor Bau 7302 -
06237 Leuna",Sachsen-Anhalt,Elbe/Labe,LEUNA-TENSIDE GmbH,,LEUNA-TENSIDE GmbH,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
175418,2012,6.4,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,BYK-Chemie GmbH,06-05-100-0871077,6.6229125765237,51.6682624596863,"Abelstraße 45
46483 Wesel",Nordrhein-Westfalen,Rhein,BYK-Chemie GmbH,BYK-Chemie GmbH,BYK-Chemie GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Tensiden,Herstellung von Tensiden,Chemische Industrie
50600,2008,11.3,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Kuraray Europe GmbH,06-00482010412,8.52530442602924,50.0885035094679,"Brüningstraße 50
65926 Frankfurt am Main, St.",Hessen,Rhein,Kuraray  Europe GmbH,Kuraray  Europe GmbH,Kuraray  Europe GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
162166,2007,14400.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Grillo-Werke AG,06-05-100-0388744,6.75855383503512,51.5008878641608,"Weseler Str. 1
47169 Duisburg",Nordrhein-Westfalen,Rhein,,,,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Gasen,Herstellung von Gasen,Chemische Industrie
50602,2008,2260.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"AllessaChemie GmbH, Offenbach",06-00438020413,8.78208139203766,50.1071601659781,"Mainstraße 169
63075 Offenbach a. M., St.",Hessen,Rhein,AllessaChemie GmbH,,,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
174708,2012,571.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Synthopol Chemie Dr. rer. pol. Koch GmbH & Co. KG,03-03-03267718490,9.71918693149861,53.4626741491072,"Alter Postweg 35
21614 Buxtehude",Niedersachsen,Elbe/Labe,Dr. rer. pol. Koch & Co. KG Synthopol Chemie,Synthopol Chemie,Synthopol Chemie,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
50605,2008,36.6,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"Pfizer Manufacturing Frankfurt GmbH Industriepark Höchst, Gebäude G 680",06-70007320412,8.54077332265896,50.0855629452772,"Brüningstraße 50
65926 Frankfurt am Main, St.",Hessen,Rhein,"Pfizer Manufacturing Frankfurt GmbH Industriepark Höchst, Gebäude G 680",Pfizer Manufacturing Frankfurt GmbH,Pfizer Manufacturing Frankfurt GmbH,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
103669,2012,3450.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Minakem Leuna GmbH,11679,12.0028187716553,51.3209405461537,"Am Haupttor , Gebäude 4208 -06237 Leuna",Sachsen-Anhalt,Elbe/Labe,Minakem Leuna GmbH,,Minakem Leuna GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
50607,2008,312.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Ticona GmbH,06-00004610433,8.48569288795079,50.0280809587466,"Prof.-Staudinger-Str. -
65444 Kelsterbach",Hessen,Rhein,Ticona GmbH,,,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
173346,2011,2.35,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Sachtleben Wasserchemie GmbH,06-05-500-0414512,7.62089437460132,52.3169350226451,"Zeppelinstraße 23
49479 Ibbenbüren",Nordrhein-Westfalen,Ems,Sachtleben Wasserchemie GmbH,Sachtleben Wasserchemie GmbH,Sachtleben Wasserchemie GmbH,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von anorganischen Grundchemikalien,Herstellung anorg. Grundchemikalien,Chemische Industrie
163497,2008,492.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Vinnolit GmbH & Co. KG Burgkirchen,06-09-171-0004--C01,12.7311926464951,48.1828717104837,"Industrieparkstraße 1
84508 Burgkirchen a.d.Alz",Bayern,Donau,Vinnolit GmbH & Co. KG,Vinnolit GmbH & Co. KG,Vinnolit GmbH & Co. KG,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
50609,2008,46.2,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Nalco Deutschland GmbH,06-00000790433,8.48609227733863,49.7770004234692,"Justus-von-Liebig-Straße 11
64584 Biebesheim am Rhein",Hessen,Rhein,Nalco Deutschland GmbH,Nalco Deutschland GmbH,Nalco Deutschland GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
50609,2008,2.3,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Nalco Deutschland GmbH,06-00000790433,8.48609227733863,49.7770004234692,"Justus-von-Liebig-Straße 11
64584 Biebesheim am Rhein",Hessen,Rhein,Nalco Deutschland GmbH,Nalco Deutschland GmbH,Nalco Deutschland GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
50612,2008,994.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,WeylChem Griesheim GmbH,06-70007040412,8.59385553757588,50.0905346612083,"Stroofstraße 27
65933 Frankfurt am Main, St.",Hessen,Rhein,WeylChem RM Holding GmbH,WeylChem Griesheim GmbH,WeylChem Griesheim GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
162191,2007,13.8,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Akzo Nobel Base Chemicals GmbH Werk Ibbenbüren,06-05-500-0117933,7.63045457191048,52.3128384164488,"Hauptstr. 47
49479 Ibbenbüren",Nordrhein-Westfalen,Ems,Akzo Nobel Chemicals Holding GmbH,,,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Gasen,Herstellung von Gasen,Chemische Industrie
174744,2012,58.1,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,CaseTech GmbH,03-02-02020010940,9.65927081304084,52.9047021856226,"August-Wolff-Str. 13
29699 Bomlitz",Niedersachsen,Weser,CaseTech GmbH,EQUITA,CaseTech GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
173361,2012,1910.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,TIB Chemicals AG Chemische Fabriken,06-08-2963396,8.52750025051734,49.4289661000676,"Mülheimer Str. 16
68219 Mannheim",Baden-Württemberg,Rhein,TIB Chemicals AG Chemische Fabriken,TIB Chemicals AG,TIB Chemicals AG,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von anorganischen Grundchemikalien,Herstellung von Salzen,Chemische Industrie
184158,2014,251.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,INEOS Phenol GmbH,06-05-500-0081907,6.96696281102659,51.5964147219693,"Dechenstr. 3
45966 Gladbeck",Nordrhein-Westfalen,Rhein,INEOS Group Ltd,INEOS Phenol GmbH,INEOS Phenol GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,,Chemische Industrie
162191,2007,12.2,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Akzo Nobel Base Chemicals GmbH Werk Ibbenbüren,06-05-500-0117933,7.63045457191048,52.3128384164488,"Hauptstr. 47
49479 Ibbenbüren",Nordrhein-Westfalen,Ems,Akzo Nobel Chemicals Holding GmbH,,,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Gasen,Herstellung von Gasen,Chemische Industrie
50620,2008,18.3,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Fluorchemie GmbH Frankfurt,06-00457010412,8.5395242205836,50.0948899944955,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Fluorchemie GmbH Frankfurt,Fluorchemie GmbH Frankfurt,Fluorchemie GmbH Frankfurt,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,Herstellung halogenhaltiger KW,Chemische Industrie
162191,2007,20.7,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Akzo Nobel Base Chemicals GmbH Werk Ibbenbüren,06-05-500-0117933,7.63045457191048,52.3128384164488,"Hauptstr. 47
49479 Ibbenbüren",Nordrhein-Westfalen,Ems,Akzo Nobel Chemicals Holding GmbH,,,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Gasen,Herstellung von Gasen,Chemische Industrie
175451,2012,0.234,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Clariant Produkte GmbH Werk Ruhrchemie,06-05-100-0988191,6.79844793202542,51.5255027365178,"Otto-Roelen-Str. 3
46147 Oberhausen",Nordrhein-Westfalen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH Werk Ruhrchemie,2016,Herstellung von Kunststoffen in Primärformen,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
